ID|Nationality|Age|LeadTime|LodgingRevenue|OtherRevenue|Channel
11037|FRA|66.0|190|315.8|100.0|Agent
11038|FRA|36.0|138|319.5|54.0|Agent
11039|FRA|47.0|132|533.2|93.0|Agent
11041|DEU|50.0|148|369.75|73.5|Agent
11043|DEU|53.0|159|560.25|132.0|Agent
11045|ITA|48.0|179|111.25|58.0|Agent
11046|FRA|61.0|175|1056.6|433.4|Agent
11049|ESP|48.0|17|308.0|81.5|Agent
11050|GBR|42.0|61|472.5|10.0|Agent
11051|GBR|50.0|181|220.5|78.0|Direct
11052|PRT|44.0|45|190.75|37.0|Agent
11053|GBR|47.0|181|220.5|60.5|Direct
11054|FRA|39.0|121|120.25|62.5|Agent
11055|FRA|46.0|68|672.3|268.0|Direct
11057|DEU|29.0|51|548.1|89.0|Agent
11060|FRA|47.0|86|274.62|110.0|Agent
11065|FRA|20.0|182|110.7|21.0|Agent
11066|FRA|43.0|149|524.7|221.0|Agent
11067|FRA|29.0|179|585.0|105.0|Agent
11068|PRT|43.0|0|149.0|2.0|Direct
11069|FRA|41.0|94|104.3|43.2|Agent
11073|DEU|27.0|14|450.0|101.0|Agent
11074|ESP|39.0|178|528.3|277.2|Agent
11075|ITA|30.0|159|684.35|281.4|Agent
11077|FRA|42.0|104|1746.65|176.0|Direct
11078|PRT|48.0|1|118.0|17.0|Corporate
11080|PRT|54.0|1|118.0|14.0|Corporate
11082|PRT|44.0|84|255.0|42.0|Agent
11083|FRA|25.0|72|239.4|126.0|Agent
11084|DEU|46.0|130|252.45|44.25|Agent
11085|FRA|41.0|15|621.6|166.0|Agent
11086|ITA|24.0|179|473.7|108.0|Agent
11087|ITA|58.0|179|473.7|84.0|Agent
11088|ESP|50.0|179|195.4|269.0|Agent
11092|PRT|21.0|171|303.36|84.0|Agent
11093|FRA|48.0|64|279.9|69.0|Agent
11094|ESP|56.0|67|1399.5|234.0|Agent
11095|GBR|47.0|54|467.85|275.0|Direct
11097|ESP|18.0|67|466.5|115.0|Agent
11098|GBR|37.0|150|189.0|55.0|Agent
11099|GBR|51.0|127|448.2|104.0|Agent
11100|FRA|21.0|63|378.0|105.1|Agent
11102|PRT|51.0|29|462.0|78.0|Agent
11103|FRA|54.0|182|84.3|18.0|Agent
11109|GBR|27.0|21|338.0|155.5|Agent
11110|ESP|28.0|158|357.0|8.0|Agent
11112|FRA|30.0|64|378.0|8.0|Agent
11115|GBR|35.0|48|255.0|8.0|Agent
11117|GBR|37.0|150|189.0|68.5|Agent
11118|FRA|34.0|0|308.0|24.0|Agent
11120|GBR|35.0|152|189.0|64.5|Agent
11121|FRA|48.0|64|279.9|44.5|Agent
11122|ITA|47.0|139|94.5|41.0|Agent
11123|GBR|44.0|9|223.63|31.5|Agent
11124|GBR|26.0|82|406.98|63.0|Agent
11125|FRA|48.0|0|89.0|1.0|Agent
11126|FRA|34.0|0|267.0|6.0|Agent
11128|DEU|52.0|202|84.3|17.0|Agent
11134|DEU|40.0|38|189.9|100.0|Agent
11135|ESP|41.0|102|420.75|127.25|Agent
11138|PRT|43.0|34|411.3|54.0|Agent
11140|FRA|35.0|102|653.1|405.0|Agent
11142|DEU|25.0|146|283.5|76.4|Agent
11143|ITA|47.0|69|1077.3|189.0|Agent
11144|ITA|80.0|69|359.1|257.5|Agent
11145|ESP|38.0|23|169.8|28.0|Direct
11147|ESP|25.0|0|1016.0|140.0|Direct
11148|ESP|55.0|0|254.0|177.5|Direct
11149|ESP|59.0|11|375.0|231.5|Agent
11152|GBR|56.0|145|213.6|36.0|Agent
11153|GBR|55.0|145|213.6|300.2|Agent
11154|FRA|30.0|0|89.0|2.0|Agent
11155|ESP|27.0|11|375.0|121.0|Agent
11157|DEU|29.0|81|364.5|81.0|Agent
11159|ESP|21.0|7|300.0|56.0|Agent
11161|FRA|48.0|59|245.4|38.5|Agent
11164|GBR|62.0|176|624.0|603.5|Direct
11165|ESP|47.0|3|195.3|36.0|Direct
11166|FRA|48.0|75|647.5|137.0|Direct
11167|GBR|65.0|106|221.85|85.5|Agent
11170|FRA|50.0|172|470.79|332.5|Agent
11171|FRA|49.0|191|367.75|221.0|Agent
11172|PRT|47.0|62|478.8|117.0|Agent
11173|GBR|56.0|153|283.5|155.5|Agent
11176|DEU|50.0|77|1281.6|168.0|Agent
11178|DEU|45.0|77|427.2|135.0|Agent
11180|ITA|50.0|105|736.2|273.0|Agent
11182|FRA|51.0|0|616.0|229.0|Direct
11183|FRA|60.0|88|255.0|44.5|Agent
11184|GBR|46.0|100|681.0|378.5|Direct
11185|FRA|62.0|20|663.6|163.5|Agent
11186|FRA|51.0|20|221.2|60.5|Agent
11187|FRA|48.0|125|106.5|54.5|Agent
11188|PRT|30.0|168|258.32|56.0|Agent
11189|PRT|54.0|19|720.0|115.0|Agent
11190|PRT|54.0|0|85.0|17.5|Direct
11191|PRT|30.0|10|99.0|74.5|Agent
11192|GBR|39.0|14|72.15|19.0|Direct
11195|PRT|45.0|0|89.0|13.5|Agent
11198|GBR|42.0|15|174.0|147.5|Direct
11199|ITA|45.0|7|183.0|22.0|Agent
11200|PRT|43.0|0|107.0|52.5|Direct
11201|FRA|36.0|125|93.9|24.0|Agent
11203|PRT|58.0|41|1819.0|132.0|Corporate
11206|GBR|54.0|153|283.5|33.0|Agent
11209|DEU|62.0|0|327.0|69.0|Agent
11210|DEU|62.0|0|109.0|47.0|Agent
11212|PRT|33.0|60|718.2|151.5|Agent
11214|FRA|23.0|79|729.0|148.0|Agent
11215|FRA|53.0|101|649.81|27.5|Agent
11219|DEU|47.0|127|487.8|202.0|Agent
11225|DEU|46.0|153|365.5|97.5|Agent
11226|GBR|50.0|161|399.0|155.0|Agent
11228|FRA|44.0|2|386.0|82.0|Agent
11229|GBR|42.0|149|245.48|36.6|Agent
11231|FRA|57.0|87|487.8|148.5|Agent
11232|ITA|46.0|83|378.3|132.0|Agent
11233|GBR|38.0|296|982.8|212.99|Agent
11235|GBR|63.0|296|646.8|125.5|Agent
11238|PRT|30.0|1|165.0|45.0|Direct
11239|PRT|66.0|114|112.8|18.0|Agent
11240|FRA|38.0|0|107.0|16.5|Direct
11241|ESP|51.0|94|368.1|105.0|Agent
11244|DEU|49.0|120|368.1|63.0|Agent
11247|FRA|37.0|1|238.0|105.0|Agent
11248|FRA|50.0|188|618.75|114.0|Direct
11251|GBR|45.0|196|986.65|147.0|Agent
11253|FRA|46.0|188|206.25|58.0|Direct
11254|FRA|47.0|188|618.75|114.0|Direct
11255|FRA|50.0|188|618.75|114.0|Direct
11256|GBR|50.0|120|160.82|50.5|Agent
11257|FRA|52.0|188|618.75|114.0|Direct
11258|FRA|48.0|170|258.72|14.0|Agent
11259|FRA|31.0|78|481.5|34.5|Direct
11260|FRA|31.0|80|324.0|42.0|Direct
11261|PRT|20.0|167|93.3|14.0|Agent
11262|DEU|27.0|2|144.0|17.0|Agent
11263|DEU|49.0|16|467.0|93.3|Agent
11265|PRT|40.0|117|564.0|60.0|Agent
11267|DEU|68.0|117|318.75|72.5|Agent
11268|DEU|62.0|127|191.25|58.5|Agent
11269|DEU|83.0|301|126.0|119.0|Agent
11270|DEU|67.0|301|126.0|108.0|Agent
11271|DEU|72.0|301|126.0|162.5|Agent
11272|ITA|60.0|198|136.0|122.5|Agent
11274|ITA|53.0|198|136.0|114.0|Agent
11275|DEU|78.0|301|128.0|68.5|Agent
11276|ITA|63.0|198|136.0|126.5|Agent
11277|ITA|59.0|198|136.0|162.0|Agent
11278|ITA|64.0|198|136.0|108.0|Agent
11279|DEU|68.0|301|126.0|108.0|Agent
11280|ITA|67.0|198|136.0|114.0|Agent
11282|ITA|47.0|198|136.0|108.0|Agent
11283|ITA|65.0|198|136.0|108.0|Agent
11284|ITA|57.0|198|136.0|138.0|Agent
11285|DEU|77.0|301|126.0|119.5|Agent
11286|DEU|83.0|301|126.0|116.0|Agent
11288|DEU|81.0|301|126.0|108.0|Agent
11289|DEU|74.0|301|126.0|108.0|Agent
11290|DEU|77.0|301|126.0|108.0|Agent
11291|DEU|65.0|301|126.0|108.0|Agent
11292|DEU|67.0|301|126.0|108.0|Agent
11293|DEU|84.0|301|128.0|54.0|Agent
11294|DEU|83.0|301|126.0|110.5|Agent
11295|DEU|66.0|301|126.0|114.29|Agent
11296|DEU|74.0|301|126.0|108.0|Agent
11297|ITA|58.0|16|308.0|28.0|Agent
11298|DEU|38.0|301|126.0|108.0|Agent
11299|FRA|45.0|73|458.1|157.0|Direct
11300|DEU|77.0|301|126.0|108.0|Agent
11301|DEU|78.0|301|128.0|54.0|Agent
11302|DEU|79.0|301|128.0|54.0|Agent
11303|DEU|83.0|301|126.0|108.0|Agent
11304|DEU|88.0|301|126.0|108.0|Agent
11305|DEU|86.0|301|128.0|54.0|Agent
11307|DEU|83.0|301|126.0|108.0|Agent
11308|DEU|88.0|301|126.0|108.0|Agent
11309|DEU|81.0|301|126.0|153.5|Agent
11310|DEU|83.0|301|126.0|108.0|Agent
11311|DEU|79.0|301|126.0|115.5|Agent
11312|DEU|82.0|301|128.0|57.0|Agent
11313|DEU|64.0|301|126.0|113.0|Agent
11314|DEU|61.0|301|126.0|119.0|Agent
11315|DEU|65.0|301|126.0|131.0|Agent
11316|FRA|23.0|159|1272.5|381.0|Direct
11317|FRA|48.0|159|1272.5|249.0|Direct
11318|FRA|56.0|159|366.0|112.0|Direct
11320|DEU|81.0|301|128.0|56.5|Agent
11322|PRT|30.0|0|103.0|14.0|Agent
11324|DEU|51.0|301|128.0|56.5|Agent
11325|DEU|74.0|301|126.0|108.0|Agent
11326|DEU|80.0|301|128.0|59.0|Agent
11327|DEU|69.0|301|126.0|114.0|Agent
11328|DEU|83.0|301|126.0|108.0|Agent
11329|DEU|87.0|301|128.0|54.0|Agent
11330|DEU|76.0|301|126.0|108.0|Agent
11332|FRA|34.0|89|658.8|188.5|Agent
11333|DEU|76.0|301|126.0|108.0|Agent
11334|DEU|70.0|409|128.0|95.0|Agent
11335|DEU|62.0|301|126.0|108.0|Agent
11336|PRT|48.0|9|186.0|47.0|Direct
11337|DEU|78.0|301|126.0|108.0|Agent
11338|DEU|71.0|301|126.0|123.5|Agent
11339|DEU|67.0|301|128.0|70.0|Agent
11340|DEU|78.0|301|126.0|114.0|Agent
11341|DEU|79.0|301|126.0|108.0|Agent
11342|PRT|78.0|301|126.0|108.0|Agent
11343|DEU|77.0|301|128.0|56.5|Agent
11344|DEU|65.0|301|126.0|108.0|Agent
11345|DEU|50.0|301|126.0|108.0|Agent
11347|DEU|23.0|301|126.0|108.0|Agent
11348|PRT|26.0|0|120.0|20.5|Direct
11350|DEU|76.0|301|126.0|110.5|Agent
11352|DEU|51.0|172|382.5|97.0|Agent
11353|DEU|61.0|301|128.0|54.0|Agent
11357|FRA|48.0|66|616.5|165.0|Agent
11358|DEU|84.0|301|128.0|54.0|Agent
11359|DEU|79.0|301|126.0|108.0|Agent
11360|DEU|68.0|301|126.0|110.5|Agent
11361|DEU|62.0|301|128.0|54.0|Agent
11362|DEU|61.0|301|126.0|123.0|Agent
11363|PRT|42.0|3|0.0|66.0|Direct
11364|PRT|40.0|1|482.85|84.0|Direct
11365|GBR|51.0|127|616.5|272.5|Agent
11366|DEU|52.0|166|191.25|31.5|Agent
11367|DEU|19.0|166|191.25|124.5|Agent
11370|DEU|45.0|13|109.0|7.0|Agent
11372|PRT|39.0|163|93.3|23.0|Agent
11373|PRT|38.0|163|106.5|24.0|Agent
11374|ESP|46.0|35|123.9|56.5|Agent
11375|PRT|25.0|1|90.0|60.0|Agent
11376|DEU|64.0|196|84.3|23.0|Agent
11377|PRT|51.0|52|901.8|234.0|Agent
11378|PRT|36.0|0|109.0|14.0|Agent
11379|GBR|45.0|186|438.78|135.0|Agent
11380|FRA|44.0|3|183.0|137.0|Agent
11382|DEU|45.0|0|350.56|54.0|Agent
11383|FRA|32.0|153|93.3|23.0|Agent
11384|DEU|62.0|272|390.5|70.0|Agent
11385|FRA|31.0|174|189.0|64.5|Agent
11386|DEU|69.0|272|390.5|82.0|Agent
11387|ESP|49.0|36|1052.1|303.5|Agent
11390|PRT|27.0|0|90.0|14.5|Agent
11394|FRA|43.0|22|137.5|295.5|Agent
11395|PRT|32.0|52|274.8|28.0|Agent
11396|FRA|48.0|109|450.3|145.92|Agent
11397|PRT|33.0|0|90.0|25.5|Agent
11398|PRT|49.0|0|59.04|6.0|Agent
11400|ESP|56.0|181|349.8|102.0|Agent
11402|GBR|30.0|2|96.7|9.0|Agent
11405|FRA|53.0|143|689.3|126.0|Agent
11409|GBR|25.0|2|96.7|16.0|Agent
11410|FRA|44.0|172|280.0|516.0|Agent
11411|FRA|65.0|170|280.0|240.0|Agent
11412|ITA|50.0|145|465.2|108.0|Agent
11413|ITA|50.0|145|417.8|155.0|Agent
11415|PRT|40.0|0|129.0|11.0|Direct
11417|DEU|48.0|0|360.1|53.0|Direct
11423|PRT|48.0|6|1600.0|200.0|Corporate
11425|ITA|29.0|174|699.6|110.0|Agent
11426|FRA|49.0|41|468.9|224.0|Direct
11427|FRA|21.0|41|468.9|48.0|Direct
11428|ESP|33.0|4|87.2|11.0|Agent
11429|FRA|26.0|0|73.81|6.0|Agent
11430|PRT|45.0|131|235.6|136.4|Agent
11431|PRT|51.0|131|721.5|879.0|Agent
11435|GBR|50.0|274|253.5|81.0|Agent
11437|DEU|43.0|198|441.2|118.8|Agent
11438|FRA|27.0|176|524.7|160.0|Agent
11443|FRA|42.0|138|1163.25|534.2|Direct
11445|GBR|40.0|4|115.0|13.0|Agent
11449|ESP|35.0|0|143.29|22.0|Agent
11452|GBR|30.0|8|223.6|48.0|Agent
11457|PRT|39.0|4|115.0|34.5|Agent
11458|FRA|56.0|151|577.25|218.0|Agent
11461|PRT|40.0|0|66.42|27.5|Agent
11462|DEU|57.0|101|368.1|63.0|Agent
11468|FRA|55.0|29|882.0|108.0|Direct
11469|FRA|22.0|29|274.0|37.0|Direct
11470|FRA|19.0|23|154.0|13.0|Agent
11471|FRA|53.0|23|154.0|14.0|Agent
11472|GBR|53.0|186|213.0|35.0|Agent
11474|PRT|50.0|191|241.32|46.06|Agent
11477|GBR|46.0|122|855.9|213.0|Agent
11478|FRA|30.0|177|349.8|95.0|Agent
11479|ESP|53.0|160|456.7|282.0|Agent
11480|DEU|28.0|257|315.8|74.0|Agent
11483|ITA|54.0|119|487.8|131.5|Agent
11488|ESP|33.0|108|318.75|139.5|Agent
11489|GBR|18.0|196|969.0|207.0|Agent
11490|FRA|58.0|23|278.0|8.5|Agent
11491|GBR|51.0|196|323.0|200.5|Agent
11492|FRA|19.0|142|283.5|6.0|Agent
11495|FRA|34.0|169|437.25|97.0|Agent
11496|GBR|48.0|127|918.0|162.2|Direct
11497|ESP|64.0|14|447.0|128.0|Agent
11501|FRA|64.0|182|94.5|97.0|Agent
11502|FRA|23.0|198|248.72|8.0|Agent
11512|PRT|50.0|152|191.25|34.0|Agent
11513|PRT|38.0|135|213.0|52.0|Agent
11514|FRA|48.0|23|336.45|41.5|Direct
11517|GBR|63.0|84|462.0|130.0|Direct
11518|ESP|55.0|188|377.75|385.0|Direct
11520|FRA|47.0|77|1287.3|520.5|Direct
11521|PRT|45.0|103|239.4|88.0|Agent
11525|FRA|65.0|97|396.9|90.5|Agent
11526|PRT|52.0|6|84.0|17.8|Corporate
11527|FRA|24.0|1|154.0|105.0|Agent
11528|ESP|38.0|174|1291.3|207.0|Agent
11529|PRT|36.0|122|320.4|53.5|Agent
11532|DEU|45.0|207|150.3|40.0|Agent
11535|GBR|46.0|66|121.38|7.0|Agent
11538|FRA|47.0|178|982.95|191.5|Agent
11543|PRT|51.0|0|64.5|7.0|Direct
11544|ESP|46.0|2|178.0|35.0|Corporate
11545|FRA|22.0|122|320.4|82.5|Agent
11548|PRT|56.0|1|109.0|11.0|Agent
11549|FRA|56.0|161|445.75|119.0|Agent
11550|GBR|37.0|124|106.8|28.0|Agent
11551|FRA|48.0|184|319.5|130.5|Agent
11554|FRA|60.0|0|124.0|23.0|Agent
11555|FRA|38.0|112|490.8|104.0|Direct
11557|FRA|45.0|20|426.0|62.0|Agent
11558|FRA|59.0|160|279.9|117.0|Agent
11560|FRA|24.0|1|69.19|56.0|Agent
11561|FRA|44.0|172|399.0|68.0|Agent
11562|FRA|50.0|159|211.32|57.0|Agent
11563|FRA|22.0|159|211.32|118.5|Agent
11564|GBR|51.0|182|236.0|38.5|Direct
11565|DEU|51.0|44|274.2|35.0|Agent
11566|GBR|44.0|186|213.0|192.0|Agent
11568|PRT|36.0|105|543.0|174.5|Agent
11569|ITA|59.0|83|1450.8|216.0|Agent
11570|ITA|57.0|83|546.8|624.0|Agent
11572|ESP|42.0|30|375.3|35.5|Agent
11573|FRA|41.0|118|320.4|90.0|Agent
11575|ESP|55.0|1|417.0|6.0|Direct
11577|ESP|55.0|1|139.0|2.0|Direct
11584|GBR|56.0|37|247.8|105.5|Agent
11585|FRA|27.0|137|436.9|70.0|Direct
11586|GBR|48.0|28|113.1|24.0|Direct
11587|GBR|48.0|28|339.3|42.0|Direct
11588|GBR|72.0|28|357.3|21.0|Direct
11589|PRT|51.0|0|120.0|13.0|Direct
11591|GBR|44.0|0|183.0|57.0|Direct
11593|GBR|61.0|24|556.0|86.5|Agent
11594|GBR|46.0|136|279.9|42.0|Agent
11600|GBR|56.0|120|255.0|158.0|Agent
11601|FRA|51.0|176|560.25|144.0|Agent
11602|FRA|48.0|153|646.48|361.5|Agent
11604|GBR|20.0|175|448.2|108.0|Agent
11605|ESP|48.0|158|359.1|65.0|Agent
11608|FRA|47.0|142|477.9|237.49|Agent
11609|ESP|47.0|118|681.0|322.0|Agent
11610|GBR|49.0|85|317.7|126.0|Agent
11611|GBR|18.0|85|105.9|23.0|Agent
11612|ESP|46.0|24|278.0|22.0|Agent
11613|GBR|49.0|164|189.0|319.5|Agent
11614|ESP|51.0|24|834.0|12.0|Agent
11616|PRT|35.0|280|122.92|56.5|Agent
11618|DEU|29.0|121|252.72|38.4|Agent
11619|ESP|53.0|81|459.9|106.0|Direct
11620|ESP|30.0|156|349.8|101.0|Agent
11621|FRA|52.0|3|198.0|14.0|Direct
11624|ESP|43.0|134|747.25|147.0|Agent
11626|PRT|82.0|134|186.6|28.0|Agent
11627|FRA|22.0|128|283.5|15.5|Agent
11628|GBR|48.0|206|150.3|20.0|Agent
11629|DEU|51.0|180|598.5|158.0|Agent
11630|ESP|20.0|84|714.6|340.5|Agent
11631|FRA|61.0|4|168.5|19.5|Agent
11633|PRT|23.0|131|318.75|160.6|Agent
11634|ESP|54.0|84|211.8|46.0|Agent
11635|PRT|42.0|15|91.0|36.0|Direct
11636|FRA|51.0|178|560.25|153.5|Agent
11637|FRA|36.0|31|329.34|28.0|Agent
11638|FRA|27.0|1|417.0|37.0|Agent
11639|FRA|32.0|5|330.72|51.5|Agent
11640|GBR|53.0|175|349.8|72.0|Agent
11644|GBR|48.0|206|282.5|103.5|Direct
11646|GBR|47.0|147|70.45|13.65|Agent
11647|FRA|62.0|144|239.4|182.0|Agent
11649|ESP|40.0|103|598.5|507.5|Agent
11650|FRA|42.0|22|235.2|536.3|Agent
11651|FRA|59.0|128|283.5|81.0|Agent
11652|PRT|33.0|196|645.75|231.0|Direct
11653|DEU|30.0|2|388.0|56.0|Agent
11654|FRA|52.0|178|349.8|56.0|Agent
11658|DEU|65.0|184|359.1|135.5|Agent
11659|GBR|18.0|53|412.2|42.0|Agent
11660|GBR|54.0|53|156.3|14.0|Agent
11664|FRA|41.0|13|139.0|56.0|Agent
11665|GBR|33.0|115|260.72|56.0|Agent
11667|GBR|29.0|115|782.16|152.0|Agent
11668|FRA|23.0|128|368.1|96.5|Agent
11672|ESP|59.0|141|680.8|126.0|Agent
11675|GBR|45.0|66|189.9|48.5|Agent
11677|GBR|53.0|131|152.45|28.0|Agent
11678|DEU|53.0|152|368.1|63.0|Agent
11679|PRT|40.0|10|342.0|79.0|Agent
11680|ESP|53.0|4|139.0|2.0|Agent
11682|ESP|42.0|92|570.6|138.0|Direct
11683|FRA|51.0|138|195.6|73.0|Agent
11684|ESP|41.0|45|548.4|104.0|Agent
11685|DEU|27.0|174|93.3|14.0|Agent
11687|FRA|31.0|2|158.0|23.0|Agent
11688|FRA|50.0|140|718.4|171.0|Agent
11689|FRA|19.0|140|801.35|156.5|Agent
11690|FRA|47.0|110|727.2|180.0|Agent
11691|FRA|50.0|110|649.8|84.0|Agent
11693|FRA|27.0|152|102.3|14.0|Agent
11694|ESP|40.0|30|247.8|55.5|Agent
11695|FRA|63.0|125|765.6|156.5|Agent
11699|FRA|29.0|159|448.2|99.0|Agent
11700|DEU|53.0|30|747.92|100.5|Agent
11701|GBR|60.0|6|308.0|117.5|Agent
11702|ESP|33.0|109|369.75|247.5|Agent
11703|ESP|30.0|2|159.0|14.0|Agent
11704|FRA|40.0|129|102.3|14.0|Agent
11705|DEU|54.0|158|316.5|108.0|Direct
11708|GBR|43.0|164|595.8|38.5|Agent
11709|DEU|50.0|9|175.98|67.6|Agent
11710|DEU|46.0|63|137.1|80.0|Agent
11711|GBR|19.0|131|145.53|6.0|Agent
11712|GBR|47.0|164|559.8|84.0|Agent
11716|PRT|51.0|107|297.9|60.5|Agent
11717|DEU|48.0|107|893.7|133.5|Agent
11720|PRT|58.0|161|1170.65|653.3|Direct
11721|ESP|64.0|161|552.3|214.0|Direct
11722|GBR|49.0|97|238.2|68.0|Agent
11723|FRA|53.0|181|437.25|205.0|Agent
11724|GBR|57.0|207|256.5|18.99|Agent
11725|FRA|60.0|2|396.0|238.5|Agent
11728|ITA|72.0|116|496.8|159.0|Agent
11729|FRA|56.0|268|505.5|138.0|Agent
11730|PRT|46.0|109|395.1|229.0|Agent
11735|PRT|38.0|196|1338.75|304.0|Agent
11740|PRT|47.0|144|403.25|71.5|Direct
11743|ESP|39.0|102|127.5|7.5|Agent
11744|FRA|26.0|67|495.6|56.0|Agent
11745|FRA|52.0|159|1167.0|252.0|Direct
11746|FRA|54.0|159|326.0|152.0|Direct
11748|FRA|48.0|183|280.0|70.0|Agent
11750|DEU|24.0|122|446.25|76.75|Agent
11752|FRA|50.0|64|226.2|86.0|Agent
11753|FRA|37.0|105|1075.0|43.5|Agent
11754|GBR|40.0|57|225.0|36.0|Agent
11755|FRA|48.0|64|226.2|86.0|Agent
11756|GBR|48.0|151|301.5|132.0|Agent
11757|ITA|40.0|137|1127.0|436.0|Agent
11758|FRA|39.0|3|109.0|14.0|Agent
11759|GBR|35.0|151|191.25|44.8|Agent
11760|GBR|39.0|151|191.25|31.5|Agent
11763|PRT|28.0|2|126.5|70.0|Direct
11764|FRA|35.0|35|292.0|59.0|Direct
11770|GBR|39.0|152|277.95|63.0|Agent
11772|FRA|50.0|183|840.0|210.0|Agent
11773|ITA|26.0|196|612.15|98.0|Agent
11777|FRA|34.0|0|98.0|2.0|Agent
11778|ESP|71.0|0|109.0|14.0|Direct
11779|FRA|24.0|2|98.0|114.0|Agent
11780|DEU|47.0|58|379.8|106.0|Agent
11781|GBR|32.0|1|288.0|46.3|Direct
11782|GBR|40.0|30|178.3|71.2|Direct
11783|GBR|78.0|31|178.3|110.8|Direct
11787|GBR|50.0|188|698.25|173.0|Agent
11788|DEU|59.0|123|570.52|151.9|Agent
11789|ESP|59.0|161|450.25|308.0|Direct
11790|FRA|30.0|0|128.0|20.0|Direct
11791|DEU|47.0|151|191.25|31.5|Agent
11792|PRT|46.0|109|1167.3|420.0|Agent
11794|PRT|37.0|1|98.0|17.0|Agent
11796|ESP|24.0|5|753.2|216.6|Agent
11798|FRA|33.0|43|247.8|66.5|Agent
11799|FRA|60.0|43|247.8|64.0|Agent
11800|GBR|37.0|207|63.75|44.5|Agent
11801|FRA|48.0|179|932.4|206.5|Agent
11802|DEU|46.0|3|616.0|56.0|Agent
11803|PRT|50.0|0|92.0|2.0|Agent
11804|GBR|52.0|166|437.25|118.9|Agent
11807|FRA|61.0|5|519.0|163.5|Agent
11809|FRA|34.0|123|857.15|408.0|Agent
11810|FRA|45.0|51|375.3|82.5|Agent
11811|ITA|58.0|22|278.0|7.0|Agent
11812|PRT|43.0|26|59.0|9.0|Corporate
11813|FRA|38.0|40|464.4|72.0|Agent
11814|GBR|51.0|176|359.1|78.0|Agent
11815|FRA|28.0|6|162.0|14.0|Corporate
11817|ITA|33.0|111|339.9|157.6|Agent
11818|FRA|53.0|82|423.6|65.0|Agent
11819|ITA|56.0|91|363.6|107.0|Agent
11822|DEU|48.0|160|127.5|29.0|Agent
11825|ESP|55.0|26|278.0|13.0|Agent
11826|ESP|32.0|13|479.4|152.6|Direct
11827|DEU|27.0|198|382.5|63.0|Agent
11828|PRT|47.0|0|170.0|73.8|Corporate
11829|PRT|32.0|2|224.51|78.4|Agent
11832|FRA|44.0|149|624.0|108.0|Agent
11833|DEU|45.0|109|309.63|80.5|Agent
11834|ESP|43.0|8|468.0|96.0|Agent
11836|FRA|48.0|177|612.15|174.5|Agent
11837|ESP|61.0|166|850.5|33.0|Agent
11838|FRA|43.0|54|495.6|56.0|Agent
11841|FRA|26.0|29|139.0|25.0|Agent
11842|FRA|25.0|29|139.0|22.0|Agent
11843|FRA|31.0|73|358.2|84.5|Agent
11845|DEU|38.0|31|300.6|63.5|Agent
11848|FRA|52.0|207|300.6|72.0|Agent
11849|DEU|48.0|3|556.0|248.0|Agent
11851|PRT|55.0|26|59.0|7.0|Corporate
11852|FRA|65.0|40|464.4|233.5|Agent
11853|ITA|53.0|91|402.3|146.0|Agent
11854|GBR|52.0|12|319.26|21.0|Agent
11857|PRT|35.0|0|93.81|2.0|Agent
11858|ESP|43.0|166|283.5|6.0|Agent
11860|FRA|56.0|184|784.35|147.0|Agent
11861|DEU|59.0|182|359.1|77.5|Agent
11862|PRT|32.0|210|673.2|481.5|Agent
11863|PRT|48.0|248|510.0|88.0|Agent
11864|FRA|54.0|174|283.5|33.0|Agent
11866|ITA|48.0|188|240.5|113.5|Agent
11867|FRA|35.0|185|798.0|140.0|Agent
11868|FRA|22.0|0|158.0|2.0|Agent
11870|GBR|57.0|123|548.5|84.0|Direct
11871|FRA|54.0|265|421.75|224.0|Agent
11872|PRT|50.0|4|318.0|64.5|Agent
11873|PRT|43.0|6|237.0|27.0|Corporate
11874|ESP|33.0|64|274.2|50.0|Agent
11875|FRA|19.0|77|926.1|142.0|Agent
11877|PRT|48.0|87|1206.9|210.5|Agent
11878|DEU|48.0|192|359.1|133.0|Agent
11880|ITA|75.0|166|279.9|121.0|Agent
11882|FRA|31.0|189|82.5|14.0|Direct
11883|ESP|61.0|129|873.9|273.0|Agent
11884|FRA|52.0|27|343.0|54.0|Agent
11887|FRA|37.0|10|278.0|128.5|Agent
11889|FRA|71.0|139|306.9|123.0|Agent
11892|DEU|28.0|114|409.2|56.0|Agent
11893|ESP|33.0|64|824.4|186.0|Agent
11895|GBR|53.0|103|358.2|68.0|Agent
11896|PRT|65.0|132|517.65|138.5|Agent
11897|FRA|32.0|1|158.0|22.0|Agent
11898|ITA|26.0|122|886.5|51.0|Agent
11899|GBR|21.0|103|1190.7|180.0|Agent
11900|PRT|38.0|6|468.0|82.4|Agent
11901|DEU|24.0|169|524.7|84.0|Agent
11902|FRA|45.0|125|791.4|110.0|Agent
11903|FRA|55.0|152|525.25|265.0|Agent
11904|DEU|28.0|97|517.65|73.5|Agent
11905|DEU|27.0|38|525.0|84.0|Agent
11907|GBR|46.0|86|525.0|87.0|Agent
11910|DEU|47.0|224|382.5|262.0|Agent
11911|ITA|33.0|201|189.0|112.0|Agent
11912|FRA|49.0|148|1108.95|245.5|Direct
11913|GBR|46.0|65|590.28|75.6|Agent
11914|FRA|32.0|43|262.23|42.0|Agent
11915|DEU|58.0|111|249.66|73.68|Agent
